13:30:00,14.70,3,356,14.75_14.80_14.85_14.90_14.95_,1_2_9_9_11_,14.70_14.65_14.60_14.55_14.50_,12_102_28_101_101_
13:30:00,14.70,3,356,14.75_14.80_14.85_14.90_14.95_,1_2_9_9_11_,14.70_14.65_14.60_14.55_14.50_,12_102_28_101_101_
13:30:00,14.70,3,356,14.75_14.80_14.85_14.90_14.95_,1_2_9_9_11_,14.70_14.65_14.60_14.55_14.50_,12_102_28_101_101_
13:30:00,14.70,3,356,14.75_14.80_14.85_14.90_14.95_,1_2_9_9_11_,14.70_14.65_14.60_14.55_14.50_,12_102_28_101_101_
13:30:00,14.70,3,356,14.75_14.80_14.85_14.90_14.95_,1_2_9_9_11_,14.70_14.65_14.60_14.55_14.50_,12_102_28_101_101_
13:30:00,14.70,3,356,14.75_14.80_14.85_14.90_14.95_,1_2_9_9_11_,14.70_14.65_14.60_14.55_14.50_,12_102_28_101_101_
